"Colorado Medicaid Fee Schedule January 1, 2015",,,,,,,,,
"The reimbursement rates listed in this fee schedule are valid for services rendered on or after Januar  1, 2015 Please refer to the Fee Schedule Instructions on the website for an explaination of each field",,,,,,,,,
,,,,,,,,,
,,,,,,,,,
CPT or HCPCS Procedure Code,Procedure Code Modifier,Base Value,Conversion Factor,Total CO Medicaid Allowable (Base Value x Conversion Factor),Min Age,Max Age,Post Op Days,Prior Authorization Needed,
E0186,,175.70,1.00,$175.70,000,999,000,Yes,
E0187,Rental modifier(s),12.15,1.00,$12.15,000,999,000,Yes,
E0187,,260.55,1.00,$260.55,000,999,000,Yes,
E0188,,16.18,1.00,$16.18,000,999,000,Yes,
E0189,,30.67,1.00,$30.67,000,999,000,Yes,
E0190,,255.56,1.00,$255.56,000,999,000,Yes,
E0191,,9.72,1.00,$9.72,000,999,000,Yes,
E0193,,,,Code is manually priced,000,999,000,Yes,
E0194,,,,Code is manually priced,000,999,000,Yes,
E0196,Rental modifier(s),12.15,1.00,$12.15,000,999,000,Yes,
E0196,,339.61,1.00,$339.61,000,999,000,Yes,
E0197,,215.69,1.00,$215.69,000,999,000,Yes,
E0198,,220.00,1.00,$220.00,000,999,000,Yes,
E0199,,18.40,1.00,$18.40,000,999,000,No,
E0200,Rental modifier(s),4.66,1.00,$4.66,000,999,000,Yes,
E0200,,78.71,1.00,$78.71,000,999,000,Yes,
E0202,,,,Code is manually priced,000,999,000,No,
E0203,,,,Not a benefit,,,,,
E0205,,,,Not a benefit,,,,,
E0215,,59.24,1.00,$59.24,000,999,000,Yes,
E0217,Rental modifier(s),52.75,1.00,$52.75,000,999,000,Yes,
E0217,,492.94,1.00,$492.94,000,999,000,Yes,
E0218,Rental modifier(s),44.30,1.00,$44.30,000,999,000,Yes,
E0218,,344.66,1.00,$344.66,000,999,000,Yes,
E0221,,2220.65,1.00,"$2,220.65",000,999,000,Yes,
E0225,,,,Not a benefit,,,,,
E0231,,,,Not a benefit,,,,,
E0232,,,,Not a benefit,,,,,
E0235,Rental modifier(s),11.66,1.00,$11.66,000,999,000,Yes,
E0235,,126.01,1.00,$126.01,000,999,000,Yes,
E0236,Rental modifier(s),35.45,1.00,$35.45,000,999,000,Yes,
E0236,,420.78,1.00,$420.78,000,999,000,Yes,
E0239,,,,Not a benefit,,,,,
E0240,,,,Code is manually priced,000,999,000,Yes,
E0241,,19.73,1.00,$19.73,000,999,000,Yes,
E0242,,121.28,1.00,$121.28,000,999,000,Yes,
E0243,,32.61,1.00,$32.61,000,999,000,Yes,
E0244,,27.14,1.00,$27.14,000,999,000,Yes,
E0245,,48.52,1.00,$48.52,000,999,000,Yes,
E0246,,46.57,1.00,$46.57,000,999,000,Yes,
E0247,,91.63,1.00,$91.63,000,999,000,Yes,
E0248,,191.92,1.00,$191.92,000,999,000,Yes,
E0249,,17.47,1.00,$17.47,000,999,000,Yes,
E0250,Rental modifier(s),71.35,1.00,$71.35,000,999,000,Yes,
E0250,,727.73,1.00,$727.73,000,999,000,Yes,
E0255,Rental modifier(s),71.35,1.00,$71.35,000,999,000,Yes,
E0255,,727.73,1.00,$727.73,000,999,000,Yes,
E0256,,720.16,1.00,$720.16,000,999,000,Yes,
E0260,Rental modifier(s),106.55,1.00,$106.55,000,999,000,Yes,
E0260,,1018.83,1.00,"$1,018.83",000,999,000,Yes,
E0261,Rental modifier(s),114.89,1.00,$114.89,000,999,000,Yes,
E0261,,1478.68,1.00,"$1,478.68",000,999,000,Yes,
E0265,Rental modifier(s),106.55,1.00,$106.55,000,999,000,Yes,
E0265,,1018.83,1.00,"$1,018.83",000,999,000,Yes,
E0266,Rental modifier(s),134.49,1.00,$134.49,000,999,000,Yes,
E0266,,1761.31,1.00,"$1,761.31",000,999,000,Yes,
E0270,Rental modifier(s),163.21,1.00,$163.21,000,999,000,Yes,
E0270,,,,Code is manually priced,000,999,000,Yes,
E0271,Rental modifier(s),13.34,1.00,$13.34,000,999,000,Yes,
E0271,,189.22,1.00,$189.22,000,999,000,Yes,
E0272,Rental modifier(s),13.10,1.00,$13.10,000,999,000,Yes,
E0272,,165.20,1.00,$165.20,000,999,000,Yes,
E0273,,97.04,1.00,$97.04,000,999,000,Yes,
E0274,Rental modifier(s),16.65,1.00,$16.65,000,999,000,Yes,
E0274,,101.20,1.00,$101.20,000,999,000,Yes,
E0275,,9.70,1.00,$9.70,000,999,000,No,
E0276,,5.09,1.00,$5.09,000,999,000,No,
E0277,Rental modifier(s),590.20,1.00,$590.20,000,999,000,Yes,
E0277,,6282.74,1.00,"$6,282.74",000,999,000,Yes,
E0280,Rental modifier(s),3.32,1.00,$3.32,000,999,000,Yes,
E0280,,32.06,1.00,$32.06,000,999,000,Yes,
E0290,Rental modifier(s),61.48,1.00,$61.48,000,999,000,Yes,
E0290,,907.08,1.00,$907.08,000,999,000,Yes,
E0291,Rental modifier(s),44.66,1.00,$44.66,000,999,000,Yes,
E0291,,610.61,1.00,$610.61,000,999,000,Yes,
E0292,Rental modifier(s),69.14,1.00,$69.14,000,999,000,Yes,
E0292,,891.28,1.00,$891.28,000,999,000,Yes,
E0293,Rental modifier(s),58.83,1.00,$58.83,000,999,000,Yes,
E0293,,,,$109.62,000,999,000,No,
E0294,Rental modifier(s),109.62,1.00,$109.62,000,999,000,Yes,
E0294,,1361.29,1.00,"$1,361.29",000,999,000,Yes,
E0295,Rental modifier(s),104.75,1.00,$104.75,000,999,000,Yes,
E0295,,1213.57,1.00,"$1,213.57",000,999,000,Yes,
E0296,Rental modifier(s),135.07,1.00,$135.07,000,999,000,Yes,
E0296,,1764.35,1.00,"$1,764.35",000,999,000,Yes,
E0297,Rental modifier(s),115.71,1.00,$115.71,000,999,000,Yes,
E0297,,1737.87,1.00,"$1,737.87",000,999,000,Yes,
E0300,Rental modifier(s),,,Code is manually priced,000,999,000,No,
E0300,,,,Code is manually priced,000,999,000,No,
E0301,Rental modifier(s),222.68,1.00,$222.68,000,999,000,Yes,
E0301,,2495.73,1.00,"$2,495.73",000,999,000,Yes,
E0302,Rental modifier(s),588.47,1.00,$588.47,000,999,000,Yes,
E0302,,,,Code is manually priced,000,999,000,No,
E0303,Rental modifier(s),255.04,1.00,$255.04,000,999,000,Yes,
E0303,,,,Code is manually priced,000,999,000,No,
E0304,Rental modifier(s),633.91,1.00,$633.91,000,999,000,Yes,
E0304,,,,Code is manually priced,000,999,000,No,
E0305,Rental modifier(s),13.75,1.00,$13.75,000,999,000,Yes,
E0305,,170.27,1.00,$170.27,000,999,000,Yes,
E0310,Rental modifier(s),16.22,1.00,$16.22,000,999,000,Yes,
E0310,,138.47,1.00,$138.47,000,999,000,Yes,
E0315,Rental modifier(s),15.86,1.00,$15.86,000,999,000,Yes,
E0315,,97.04,1.00,$97.04,000,999,000,Yes,
E0316,,1193.75,1.00,"$1,193.75",000,999,000,Yes,
E0325,,4.38,1.00,$4.38,000,999,000,No,
E0326,,7.74,1.00,$7.74,000,999,000,No,
E0328,Rental modifier(s),,,Code is manually priced,000,999,000,No,
E0328,,,,Code is manually priced,000,999,000,No,
E0329,Rental modifier(s),,,Code is manually priced,000,999,000,No,
E0329,,,,Code is manually priced,000,999,000,No,
E0350,,,,Not a benefit,,,,,
E0352,,,,Not a benefit,,,,,
E0370,,10.42,1.00,$10.42,000,999,000,Yes,
E0371,Rental modifier(s),365.60,1.00,$365.60,000,999,000,Yes,
E0371,,4562.96,1.00,"$4,562.96",000,999,000,Yes,
E0372,Rental modifier(s),,,Code is manually priced,000,999,000,No,
E0372,,5588.40,1.00,"$5,588.40",000,999,000,Yes,
E0373,Rental modifier(s),505.43,1.00,$505.43,000,999,000,Yes,
E0373,,4232.39,1.00,"$4,232.39",000,999,000,Yes,
E0424,Rental modifier(s),,,Code is manually priced,000,999,000,No,
E0424,,,,Code is manually priced,000,999,000,No,
E0425,Rental modifier(s),38.35,1.00,$38.35,000,999,000,No,
E0425,,,,Code is manually priced,000,999,000,No,
E0430,Rental modifier(s),,,Code is manually priced,000,999,000,No,
E0430,,,,Code is manually priced,000,999,000,No,
E0431,Rental modifier(s),26.82,1.00,$26.82,000,999,000,No,
E0433,Rental modifier(s),38.04,1.00,$38.04,000,999,000,No,
E0434,Rental modifier(s),,,Code is manually priced,000,999,000,No,
E0434,,,,Code is manually priced,000,999,000,No,
E0435,Rental modifier(s),78.59,1.00,$78.59,000,999,000,No,
E0435,,,,Code is manually priced,000,999,000,No,
E0439,Rental modifier(s),,,Code is manually priced,000,999,000,No,
E0439,,,,Code is manually priced,000,999,000,No,
E0440,Rental modifier(s),43.13,1.00,$43.13,000,999,000,No,
E0441,,,,Code is manually priced,000,999,000,No,
E0442,,,,Code is manually priced,000,999,000,No,
E0443,,8.48,1.00,$8.48,000,999,000,No,
E0444,,0.81,1.00,$0.81,000,999,000,No,
E0445,Rental modifier(s),356.72,1.00,$356.72,000,999,000,Yes,
E0445,,732.93,1.00,$732.93,000,999,000,Yes,
E0446,,,,Not a benefit,,,,,
E0450,Rental modifier(s),620.24,1.00,$620.24,000,999,000,Yes,
E0455,,7.74,1.00,$7.74,000,999,000,No,
E0457,,610.14,1.00,$610.14,000,999,000,Yes,
E0459,,,,Code is manually priced,000,999,000,No,
E0460,Rental modifier(s),451.86,1.00,$451.86,000,999,000,Yes,
E0461,Rental modifier(s),774.29,1.00,$774.29,000,999,000,Yes,
E0462,,,,Code is manually priced,000,999,000,No,
E0463,Rental modifier(s),1401.87,1.00,"$1,401.87",000,999,000,Yes,
E0464,Rental modifier(s),1401.87,1.00,"$1,401.87",000,999,000,Yes,
E0470,Rental modifier(s),211.06,1.00,$211.06,000,999,000,Yes,
E0470,,1185.61,1.00,"$1,185.61",000,999,000,Yes,
E0471,Rental modifier(s),451.86,1.00,$451.86,000,999,000,Yes,
E0471,,2185.23,1.00,"$2,185.23",000,999,000,Yes,
E0472,Rental modifier(s),461.89,1.00,$461.89,000,999,000,Yes,
E0472,,,,Code is manually priced,000,999,000,No,
E0480,Rental modifier(s),33.30,1.00,$33.30,000,999,000,Yes,
E0480,,398.64,1.00,$398.64,000,999,000,Yes,
E0481,,,,Not a benefit,,,,,
E0482,Rental modifier(s),308.81,1.00,$308.81,000,999,000,Yes,
E0482,,3977.63,1.00,"$3,977.63",000,999,000,Yes,
E0483,Rental modifier(s),808.59,1.00,$808.59,000,999,000,Yes,
E0483,,9193.64,1.00,"$9,193.64",000,999,000,Yes,
E0484,,,,Not a benefit,,,,,
E0485,,,,Not a benefit,,,,,
E0486,,,,Not a benefit,,,,,
E0487,,,,Not a benefit,,,,,
E0500,Rental modifier(s),66.60,1.00,$66.60,000,999,000,No,
E0550,Rental modifier(s),7.59,1.00,$7.59,000,999,000,No,
E0550,,263.46,1.00,$263.46,000,999,000,No,
E0555,Rental modifier(s),27.50,1.00,$27.50,000,999,000,No,
E0555,,50.24,1.00,$50.24,000,999,000,No,
E0560,Rental modifier(s),6.42,1.00,$6.42,000,999,000,No,
E0560,,52.32,1.00,$52.32,000,999,000,No,
E0561,,89.74,1.00,$89.74,000,999,000,Yes,
E0562,,232.89,1.00,$232.89,000,999,000,Yes,
E0565,,408.68,1.00,$408.68,000,999,000,No,
E0570,Rental modifier(s),106.74,1.00,$106.74,000,999,000,No,
E0572,,408.81,1.00,$408.81,000,999,000,No,
E0574,,405.24,1.00,$405.24,000,999,000,No,
E0575,,557.93,1.00,$557.93,000,999,000,No,
E0580,,4.85,1.00,$4.85,000,999,000,No,
E0585,,194.06,1.00,$194.06,000,999,000,No,
E0600,Rental modifier(s),24.72,1.00,$24.72,000,999,000,No,
E0600,,288.09,1.00,$288.09,000,999,000,No,
E0601,Rental modifier(s),80.57,1.00,$80.57,000,999,000,Yes,
E0601,,770.59,1.00,$770.59,000,999,000,Yes,
E0602,,19.40,1.00,$19.40,000,999,000,No,
E0603,,,,Code is manually priced,000,999,000,No,
E0604,,,,Not a benefit,,,,,
E0606,Rental modifier(s),20.91,1.00,$20.91,000,999,000,Yes,
E0607,,48.52,1.00,$48.52,000,999,000,No,
E0610,,236.16,1.00,$236.16,000,999,000,Yes,
E0615,,475.41,1.00,$475.41,000,999,000,Yes,
E0616,,,,Code is manually priced,000,999,000,No,
E0617,,6323.44,1.00,"$6,323.44",000,999,000,No,
E0618,,,,Not a benefit,,,,,
E0619,Rental modifier(s),161.72,1.00,$161.72,000,999,000,Yes,
E0620,,,,Not a benefit,,,,,
E0621,,,,Code is manually priced,000,999,000,No,
E0625,Rental modifier(s),56.46,1.00,$56.46,000,999,000,Yes,
E0625,,776.24,1.00,$776.24,000,999,000,Yes,
E0627,,328.24,1.00,$328.24,000,999,000,Yes,
E0628,,202.41,1.00,$202.41,000,999,000,Yes,
E0629,,328.37,1.00,$328.37,000,999,000,Yes,
E0630,Rental modifier(s),57.59,1.00,$57.59,000,999,000,Yes,
E0630,,928.23,1.00,$928.23,000,999,000,Yes,
E0635,Rental modifier(s),52.32,1.00,$52.32,000,999,000,Yes,
E0635,,,,Code is manually priced,000,999,000,No,
E0636,,,,Code is manually priced,000,999,000,No,
E0637,,,,Code is manually priced,000,999,000,No,
E0638,,,,Code is manually priced,000,999,000,No,
E0639,Rental modifier(s),56.46,1.00,$56.46,000,999,000,Yes,
E0639,,,,Code is manually priced,000,999,000,No,
E0640,,,,Not a benefit,,,,,
E0641,,,,Code is manually priced,000,999,000,No,
E0642,,,,Code is manually priced,000,999,000,No,
E0650,Rental modifier(s),46.64,1.00,$46.64,000,999,000,Yes,
E0650,,669.52,1.00,$669.52,000,999,000,Yes,
E0651,Rental modifier(s),47.71,1.00,$47.71,000,999,000,Yes,
E0651,,894.04,1.00,$894.04,000,999,000,Yes,
E0652,Rental modifier(s),46.64,1.00,$46.64,000,999,000,Yes,
E0652,,2043.47,1.00,"$2,043.47",000,999,000,Yes,
E0655,,107.15,1.00,$107.15,000,999,000,Yes,
E0656,,573.61,1.00,$573.61,000,999,000,Yes,
E0657,,538.89,1.00,$538.89,000,999,000,Yes,
E0660,,84.42,1.00,$84.42,000,999,000,Yes,
E0665,,121.44,1.00,$121.44,000,999,000,Yes,
E0666,,131.19,1.00,$131.19,000,999,000,Yes,
E0667,Rental modifier(s),29.07,1.00,$29.07,000,999,000,Yes,
E0667,,273.42,1.00,$273.42,000,999,000,Yes,
E0668,Rental modifier(s),34.69,1.00,$34.69,000,999,000,Yes,
E0668,,372.91,1.00,$372.91,000,999,000,Yes,
E0669,,182.01,1.00,$182.01,000,999,000,Yes,
E0670,Rental modifier(s),92.89,1.00,$92.89,000,999,000,Yes,
E0670,,902.71,1.00,$902.71,000,999,000,Yes,
E0671,,412.40,1.00,$412.40,000,999,000,Yes,
E0672,,320.43,1.00,$320.43,000,999,000,Yes,
E0673,,266.27,1.00,$266.27,000,999,000,Yes,
E0675,Rental modifier(s),361.59,1.00,$361.59,000,999,000,Yes,
E0675,,4127.73,1.00,"$4,127.73",000,999,000,Yes,
E0676,,,,Code is manually priced,000,999,000,No,
E0691,,,,Code is manually priced,000,999,000,No,
E0692,,,,Code is manually priced,000,999,000,No,
E0693,,,,Code is manually priced,000,999,000,No,
E0694,,,,Code is manually priced,000,999,000,No,
E0700,,76.64,1.00,$76.64,000,999,000,Yes,
E0705,,,,Code is manually priced,000,999,000,No,
E0710,,112.44,1.00,$112.44,000,999,000,Yes,
E0720,Rental modifier(s),33.29,1.00,$33.29,000,999,000,Yes,
E0720,,,,Code is manually priced,000,999,000,No,
E0730,Rental modifier(s),33.29,1.00,$33.29,000,999,000,Yes,
E0730,,,,Code is manually priced,000,999,000,No,
E0731,,179.58,1.00,$179.58,000,999,000,Yes,
E0740,,,,Not a benefit,,,,,
E0744,Rental modifier(s),85.68,1.00,$85.68,000,999,000,Yes,
E0744,,883.04,1.00,$883.04,000,999,000,Yes,
E0745,Rental modifier(s),88.17,1.00,$88.17,000,999,000,Yes,
E0745,,407.52,1.00,$407.52,000,999,000,Yes,
E0746,,,,Code is manually priced,000,999,000,No,
E0747,Rental modifier(s),371.37,1.00,$371.37,000,999,000,Yes,
E0747,,3888.19,1.00,"$3,888.19",000,999,000,Yes,
E0748,Rental modifier(s),371.29,1.00,$371.29,000,999,000,Yes,
E0748,,3863.01,1.00,"$3,863.01",000,999,000,Yes,
E0749,,2321.87,1.00,"$2,321.87",000,999,000,Yes,
E0755,,,,Code is manually priced,000,999,000,Yes,
E0760,,3210.08,1.00,"$3,210.08",000,999,000,Yes,
E0761,,,,Not a benefit,,,,,
E0762,,,,Code is manually priced,000,999,000,Yes,
E0764,,,,Not a benefit,,,,,
E0765,,,,Not a benefit,,,,,
E0769,,,,Not a benefit,,,,,
E0770,,,,Code is manually priced,000,999,000,Yes,
E0776,Rental modifier(s),14.28,1.00,$14.28,000,999,000,Yes,
E0776,,97.04,1.00,$97.04,000,999,000,Yes,
E0779,Rental modifier(s),,,Code is manually priced,000,999,000,Yes,
E0779,,,,Code is manually priced,000,999,000,Yes,
E0780,Rental modifier(s),,,Code is manually priced,000,999,000,Yes,
E0780,,,,Code is manually priced,000,999,000,Yes,
E0781,Rental modifier(s),257.83,1.00,$257.83,000,999,000,Yes,
E0781,,333.94,1.00,$333.94,000,999,000,Yes,
E0782,,3623.42,1.00,"$3,623.42",000,999,000,Yes,
E0783,,6909.34,1.00,"$6,909.34",000,999,000,Yes,
E0784,,5212.22,1.00,"$5,212.22",000,999,000,Yes,
E0785,,469.14,1.00,$469.14,000,999,000,Yes,
E0786,,7872.11,1.00,"$7,872.11",000,999,000,Yes,
E0791,Rental modifier(s),137.92,1.00,$137.92,000,999,000,Yes,
E0791,,2884.96,1.00,"$2,884.96",000,999,000,Yes,
E0830,Rental modifier(s),,,Code is manually priced,000,999,000,Yes,
E0830,,,,Code is manually priced,000,999,000,Yes,
E0840,Rental modifier(s),15.26,1.00,$15.26,000,999,000,Yes,
E0840,,60.82,1.00,$60.82,000,999,000,Yes,
E0849,Rental modifier(s),37.01,1.00,$37.01,000,999,000,Yes,
E0849,,377.47,1.00,$377.47,000,999,000,Yes,
E0850,Rental modifier(s),11.47,1.00,$11.47,000,999,000,Yes,
E0850,,88.66,1.00,$88.66,000,999,000,Yes,
E0855,,499.06,1.00,$499.06,000,999,000,Yes,
E0856,,152.93,1.00,$152.93,000,999,000,Yes,
E0860,,35.66,1.00,$35.66,000,999,000,Yes,
E0870,Rental modifier(s),10.65,1.00,$10.65,000,999,000,Yes,
E0870,,91.75,1.00,$91.75,000,999,000,Yes,
E0880,Rental modifier(s),18.44,1.00,$18.44,000,999,000,Yes,
E0880,,99.01,1.00,$99.01,000,999,000,Yes,
E0890,Rental modifier(s),15.86,1.00,$15.86,000,999,000,Yes,
E0890,,94.71,1.00,$94.71,000,999,000,Yes,
E0900,Rental modifier(s),15.86,1.00,$15.86,000,999,000,Yes,
E0900,,100.80,1.00,$100.80,000,999,000,Yes,
E0910,Rental modifier(s),16.30,1.00,$16.30,000,999,000,Yes,
E0910,,115.79,1.00,$115.79,000,999,000,Yes,
E0911,Rental modifier(s),35.80,1.00,$35.80,000,999,000,Yes,
E0911,,504.50,1.00,$504.50,000,999,000,Yes,
E0912,Rental modifier(s),80.59,1.00,$80.59,000,999,000,Yes,
E0912,,1022.27,1.00,"$1,022.27",000,999,000,Yes,
E0920,Rental modifier(s),32.64,1.00,$32.64,000,999,000,Yes,
E0920,,430.09,1.00,$430.09,000,999,000,Yes,
E0930,Rental modifier(s),32.64,1.00,$32.64,000,999,000,Yes,
E0930,,479.42,1.00,$479.42,000,999,000,Yes,
E0935,,,,Code is manually priced,000,999,000,Yes,
E0936,Rental modifier(s),27.57,1.00,$27.57,000,999,000,Yes,
E0936,,49.70,1.00,$49.70,000,999,000,Yes,
E0940,Rental modifier(s),23.77,1.00,$23.77,000,999,000,Yes,
E0940,,203.77,1.00,$203.77,000,999,000,Yes,
E0941,Rental modifier(s),32.64,1.00,$32.64,000,999,000,Yes,
E0941,,215.21,1.00,$215.21,000,999,000,Yes,
E0942,,18.36,1.00,$18.36,000,999,000,Yes,
E0944,,43.66,1.00,$43.66,000,999,000,Yes,
E0945,,41.01,1.00,$41.01,000,999,000,Yes,
E0946,Rental modifier(s),32.64,1.00,$32.64,000,999,000,Yes,
E0946,,653.17,1.00,$653.17,000,999,000,Yes,
E0947,Rental modifier(s),33.29,1.00,$33.29,000,999,000,Yes,
E0947,,602.15,1.00,$602.15,000,999,000,Yes,
E0948,Rental modifier(s),32.64,1.00,$32.64,000,999,000,Yes,
E0948,,582.42,1.00,$582.42,000,999,000,Yes,
E0950,,,,Code is manually priced,000,999,000,No,
E0951,,14.57,1.00,$14.57,000,999,000,Sometimes,
E0952,,14.57,1.00,$14.57,000,999,000,Sometimes,
E0955,,,,Code is manually priced,000,999,000,Yes,
E0956,,91.20,1.00,$91.20,000,999,000,Yes,
E0957,,148.05,1.00,$148.05,000,999,000,Yes,
E0958,Rental modifier(s),41.62,1.00,$41.62,000,999,000,Yes,
E0958,,496.23,1.00,$496.23,000,999,000,Yes,
E0959,,43.03,1.00,$43.03,000,999,000,Yes,
E0960,,87.46,1.00,$87.46,000,999,000,Sometimes,
E0961,,14.56,1.00,$14.56,000,999,000,Sometimes,
E0966,,63.07,1.00,$63.07,000,999,000,Yes,
E0967,,,,Code is manually priced,000,999,000,Yes,
E0968,,190.67,1.00,$190.67,000,999,000,Yes,
E0969,,141.50,1.00,$141.50,000,999,000,Yes,
E0970,,32.40,1.00,$32.40,000,999,000,Yes,
E0971,,31.05,1.00,$31.05,000,999,000,Sometimes,
E0973,,124.48,1.00,$124.48,000,999,000,Yes,
E0974,,40.25,1.00,$40.25,000,999,000,Sometimes,
E0978,,44.44,1.00,$44.44,000,999,000,Sometimes,
E0980,,32.19,1.00,$32.19,000,999,000,Yes,
E0981,,69.74,1.00,$69.74,000,999,000,Sometimes,
E0982,,65.22,1.00,$65.22,000,999,000,Sometimes,
E0983,,2591.59,1.00,"$2,591.59",000,999,000,Yes,
E0984,,1838.11,1.00,"$1,838.11",000,999,000,Yes,
E0985,,,,Code is manually priced,000,999,000,No,
E0986,,5221.21,1.00,"$5,221.21",000,999,000,Yes,
E0988,,250.90,1.00,$250.90,000,999,000,Yes,
E0990,Rental modifier(s),6.85,1.00,$6.85,000,999,000,Yes,
E0990,,98.52,1.00,$98.52,000,999,000,Yes,
E0992,,63.07,1.00,$63.07,000,999,000,Yes,
E0994,,13.61,1.00,$13.61,000,999,000,Yes,
E0995,Rental modifier(s),31.36,1.00,$31.36,000,999,000,Sometimes,
E0995,,14.89,1.00,$14.89,000,999,000,Sometimes,
E1002,,4176.32,1.00,"$4,176.32",000,999,000,Yes,
E1003,,4062.64,1.00,"$4,062.64",000,999,000,Yes,
E1004,,4504.63,1.00,"$4,504.63",000,999,000,Yes,
E1005,,4875.91,1.00,"$4,875.91",000,999,000,Yes,
E1006,,5972.53,1.00,"$5,972.53",000,999,000,Yes,
E1007,,8087.03,1.00,"$8,087.03",000,999,000,Yes,
E1008,,8087.75,1.00,"$8,087.75",000,999,000,Yes,
E1009,,,,Code is manually priced,000,999,000,Yes,
E1010,,1058.18,1.00,"$1,058.18",000,999,000,Yes,
E1011,,,,Code is manually priced,000,20,000,Yes,
E1014,Rental modifier(s),26.23,1.00,$26.23,000,999,000,Yes,
E1014,,267.47,1.00,$267.47,000,999,000,Yes,
E1015,,,,Code is manually priced,000,999,000,Yes,
E1016,,,,Code is manually priced,000,999,000,Yes,
E1017,,,,Code is manually priced,000,999,000,Yes,
E1018,,,,Code is manually priced,000,999,000,Yes,
E1020,,289.65,1.00,$289.65,000,999,000,Yes,
E1028,,221.70,1.00,$221.70,000,999,000,Yes,
E1029,,,,Code is manually priced,000,999,000,Yes,
E1030,,,,Code is manually priced,000,999,000,Yes,
E1031,Rental modifier(s),49.17,1.00,$49.17,000,999,000,Yes,
E1031,,460.84,1.00,$460.84,000,999,000,Yes,
E1035,,,,Code is manually priced,000,999,000,Yes,
E1036,,,,Code is manually priced,000,999,000,Yes,
E1037,Rental modifier(s),103.54,1.00,$103.54,000,999,000,Yes,
E1037,,,,Code is manually priced,000,999,000,No,
E1038,Rental modifier(s),17.54,1.00,$17.54,000,999,000,Yes,
E1038,,208.56,1.00,$208.56,000,999,000,Yes,
E1039,,367.10,1.00,$367.10,000,999,000,Yes,
E1050,Rental modifier(s),65.30,1.00,$65.30,000,999,000,Yes,
E1050,,702.25,1.00,$702.25,000,999,000,Yes,
E1060,Rental modifier(s),70.42,1.00,$70.42,000,999,000,Yes,
E1060,,960.62,1.00,$960.62,000,999,000,Yes,
E1070,Rental modifier(s),69.48,1.00,$69.48,000,999,000,Yes,
E1070,,,,Code is manually priced,000,999,000,No,
E1083,Rental modifier(s),50.36,1.00,$50.36,000,999,000,Yes,
E1083,,,,Code is manually priced,000,999,000,No,
E1084,Rental modifier(s),55.02,1.00,$55.02,000,999,000,Yes,
E1084,,618.57,1.00,$618.57,000,999,000,Yes,
E1085,Rental modifier(s),41.14,1.00,$41.14,000,999,000,Yes,
E1085,,640.70,1.00,$640.70,000,999,000,Yes,
E1086,Rental modifier(s),50.82,1.00,$50.82,000,999,000,Yes,
E1086,,618.57,1.00,$618.57,000,999,000,Yes,
E1087,Rental modifier(s),51.29,1.00,$51.29,000,999,000,Yes,
E1087,,1294.28,1.00,"$1,294.28",000,999,000,Yes,
E1088,Rental modifier(s),51.29,1.00,$51.29,000,999,000,Yes,
E1088,,1309.92,1.00,"$1,309.92",000,999,000,Yes,
E1089,Rental modifier(s),51.29,1.00,$51.29,000,999,000,Yes,
E1089,,1309.92,1.00,"$1,309.92",000,999,000,Yes,
E1090,Rental modifier(s),51.29,1.00,$51.29,000,999,000,Yes,
E1090,,1263.19,1.00,"$1,263.19",000,999,000,Yes,
E1092,Rental modifier(s),54.09,1.00,$54.09,000,999,000,Yes,
E1092,,1510.05,1.00,"$1,510.05",000,999,000,Yes,
E1093,Rental modifier(s),54.09,1.00,$54.09,000,999,000,Yes,
E1093,,1437.28,1.00,"$1,437.28",000,999,000,Yes,
E1100,Rental modifier(s),66.31,1.00,$66.31,000,999,000,Yes,
E1100,,898.75,1.00,$898.75,000,999,000,Yes,
E1110,Rental modifier(s),46.64,1.00,$46.64,000,999,000,Yes,
E1110,,1228.39,1.00,"$1,228.39",000,999,000,Yes,
E1130,Rental modifier(s),23.31,1.00,$23.31,000,999,000,Yes,
E1130,,291.10,1.00,$291.10,000,999,000,Yes,
E1140,Rental modifier(s),32.64,1.00,$32.64,000,999,000,Yes,
E1140,,363.85,1.00,$363.85,000,999,000,Yes,
E1150,Rental modifier(s),42.80,1.00,$42.80,000,999,000,Yes,
E1150,,460.90,1.00,$460.90,000,999,000,Yes,
E1160,Rental modifier(s),32.19,1.00,$32.19,000,999,000,Yes,
E1160,,378.42,1.00,$378.42,000,999,000,Yes,
E1161,,2300.00,1.00,"$2,300.00",000,999,000,Yes,
E1170,Rental modifier(s),33.58,1.00,$33.58,000,999,000,Yes,
E1170,,1095.58,1.00,"$1,095.58",000,999,000,Yes,
E1171,Rental modifier(s),27.72,1.00,$27.72,000,999,000,Yes,
E1171,,870.66,1.00,$870.66,000,999,000,Yes,
E1172,Rental modifier(s),32.74,1.00,$32.74,000,999,000,Yes,
E1172,,1017.28,1.00,"$1,017.28",000,999,000,Yes,
E1180,Rental modifier(s),39.45,1.00,$39.45,000,999,000,Yes,
E1180,,986.96,1.00,$986.96,000,999,000,Yes,
E1190,Rental modifier(s),47.00,1.00,$47.00,000,999,000,Yes,
E1190,,1100.79,1.00,"$1,100.79",000,999,000,Yes,
E1195,Rental modifier(s),123.38,1.00,$123.38,000,999,000,Yes,
E1200,Rental modifier(s),33.58,1.00,$33.58,000,999,000,Yes,
E1200,,957.60,1.00,$957.60,000,999,000,Yes,
